1	4	6	67	85	92	198
104000		In1La3		K	9.75	PRENUM PRESS 1973
104002		Hg5Tl2		K	3.86	PRENUM PRESS 1973
104008		Hg4K1		K	3.27	PRENUM PRESS 1973
104009		In0.78Tl0.22		K	3.18	PRENUM PRESS 1973
104010		In0.62Tl0.38		K	2.76	PRENUM PRESS 1973
104011		In0.8Tl0.2		K	3.223	PRENUM PRESS 1973
104012		In3Te4		K	1.15	PRENUM PRESS 1973
104013		In1Te1.002	NaCl	K	3.5	PRENUM PRESS 1973
104014		In0.82Te1	NaCl	K	1.02	PRENUM PRESS 1973
104015		In3Sn1		K	5.5	PRENUM PRESS 1973
104016		In1Sb1	beta-Sn	K	4.8	PRENUM PRESS 1973
104017		In1Pb1	CsCl	K	0.7	PRENUM PRESS 1973
104018		In1Pb1		K	6.65	PRENUM PRESS 1973
104019		In0.98Pb0.02		K	3.45	PRENUM PRESS 1973
104020		In0.95Pb0.05		K	3.6	PRENUM PRESS 1973
104021		Ir0.4Nb0.6	sigma-CrFe	K	9.8	PRENUM PRESS 1973
104022		Ir1Nb3	Cr3Si(A15)	K	1.9	PRENUM PRESS 1973
104023		Ir1Mo3	sigma-CrFe	K	6.8	PRENUM PRESS 1973
104032		In0.69Tl0.31		K	2.98	PRENUM PRESS 1973
104034		Ir1Sn2	CaF2	K	0.65	PRENUM PRESS 1973
104035		Ir2.5Sc1	MgCu2(Laves)	K	2.46	PRENUM PRESS 1973
104036		Ir2Sc1	MgCu2(Laves)	K	2.07	PRENUM PRESS 1973
104037		Ir0.5Os0.5	MgZn2(Laves)	K	2.4	PRENUM PRESS 1973
104038		Ir1Os1Y1	MgCu2(Laves)	K	2.6	PRENUM PRESS 1973
104039		Ir0.265O0.035Ti0.65	Fe3W3C	K	2.3	PRENUM PRESS 1973
104040		Ir0.287O0.14Ti0.578	Fe3W3C	K	5.5	PRENUM PRESS 1973
104041		Ir0.05Nb3Rh0.95	Cr3Si(A15)	K	2.38	PRENUM PRESS 1973
104042		Ir0.02Nb3Rh0.98	Cr3Si(A15)	K	2.43	PRENUM PRESS 1973
104043		Ir1Nb1	sigma-CrFe	K	7.9	PRENUM PRESS 1973
104044		Ir0.37Nb0.63	sigma-CrFe	K	2.32	PRENUM PRESS 1973
104046		Ir0.28W0.72		K	4.49	PRENUM PRESS 1973
104048		Ir1V2	Cr3Si(A15)	K	1.39	PRENUM PRESS 1973
104049		Ir1Ti3	Cr3Si(A15)	K	5.4	PRENUM PRESS 1973
104053		Ir2Th1	MgCu2(Laves)	K	6.5	PRENUM PRESS 1973
104059		La0.8Lu0.2		K	3.4	PRENUM PRESS 1973
104060		La0.55Lu0.45		K	2.2	PRENUM PRESS 1973
104061		K0.4O3W1		K	1.5	PRENUM PRESS 1973
104062		K0.27O3W1		K	0.5	PRENUM PRESS 1973
104063		Ir0.1Zr0.9	Mg	K	5.5	PRENUM PRESS 1973
104066		Ir2Y1	MgCu2(Laves)	K	1.09	PRENUM PRESS 1973
104067		Ir0.7Y0.3	MgCu2(Laves)	K	2.16	PRENUM PRESS 1973
104068		Ir0.69Y0.31	MgCu2(Laves)	K	1.98	PRENUM PRESS 1973
104072		La3Sc4	Th3P4	K	8.6	PRENUM PRESS 1973
104073		La3S4	Th3P4	K	6.5	PRENUM PRESS 1973
104078		La0.28Pt0.72	MgCu2(Laves)	K	0.54	PRENUM PRESS 1973
104082		M0.62Os0.38	sigma-CrFe	K	5.65	PRENUM PRESS 1973
104083		Mo3Os1	Cr3Si(A15)	K	7.2	PRENUM PRESS 1973
104088		Mg0.47Tl0.53	CsCl	K	2.75	PRENUM PRESS 1973
104091		Lu0.275Rh0.725	MgCu2(Laves)	K	1.27	PRENUM PRESS 1973
104094		Mo0.2Ru0.8	Mg	K	1.66	PRENUM PRESS 1973
104095		Mo0.61Ru0.39	sigma-CrFe	K	7.18	PRENUM PRESS 1973
104096		Mo1Ru1	Mg	K	9.5	PRENUM PRESS 1973
104098		Mo0.6Re0.395		K	10.6	PRENUM PRESS 1973
104099		Mo0.57Re0.43		K	14	PRENUM PRESS 1973
104100		Mo0.52Re0.48		K	11.1	PRENUM PRESS 1973
104101		Mo0.42Re0.58	sigma-CrFe	K	6.35	PRENUM PRESS 1973
104103		Mo3Re1		K	0.01	PRENUM PRESS 1973
104104		Mo0.5Pb0.5	Mg	K	3.52	PRENUM PRESS 1973
104105		N0.824Nb1	NaCl	K	14.4	PRENUM PRESS 1973
104106		N0.988Nb1	NaCl	K	14.9	PRENUM PRESS 1973
104107		N1Nb1	NaCl	K	6	PRENUM PRESS 1973
104108		N1Nb1		K	16	PRENUM PRESS 1973
104109		N1Nb1		K	10	PRENUM PRESS 1973
104110		Mo2Zr1	MgCu2(Laves)	K	4.27	PRENUM PRESS 1973
104111		Mo0.025Ti0.975		K	1.8	PRENUM PRESS 1973
104112		Mo0.04Ti0.96		K	2	PRENUM PRESS 1973
104113		Mo0.913Ti0.087		K	2.95	PRENUM PRESS 1973
104114		Mo0.16Ti0.84		K	4.18	PRENUM PRESS 1973
104115		Mo1Si0.7		K	1.34	PRENUM PRESS 1973
104116		Mo3Si1.3	Cr3Si(A15)	K	1.3	PRENUM PRESS 1973
104118		Na0.28Pb0.72		K	7.2	PRENUM PRESS 1973
104119		Na0.28O3W1		K	0.56	PRENUM PRESS 1973
104120		N0.906Zr1	NaCl	K	3	PRENUM PRESS 1973
104121		N1Zr1	NaCl	K	9.8	PRENUM PRESS 1973
104122		N0.82V1	NaCl	K	2.9	PRENUM PRESS 1973
104123		N0.6Ti1	NaCl	K	1.17	PRENUM PRESS 1973
104124		N1Ta1	NaCl	K	4.84	PRENUM PRESS 1973
104125		N1Ta1	NaCl	K	12	PRENUM PRESS 1973
104126		N0.34Re1		K	4	PRENUM PRESS 1973
104127		N0.93Nb0.85Zr0.15	NaCl	K	13.8	PRENUM PRESS 1973
104128		N0.7Nb1		K	11.3	PRENUM PRESS 1973
104130		Nb0.38Re0.62	alpha-Mn	K	2.43	PRENUM PRESS 1973
104131		Nb3Pt0.02Rh0.98	Cr3Si(A15)	K	2.52	PRENUM PRESS 1973
104132		Nb5Pt3	sigma-CrFe	K	3.73	PRENUM PRESS 1973
104134		Nb0.62Pt0.38	sigma-CrFe	K	4.21	PRENUM PRESS 1973
104135		Nb3Pd0.02Rh0.98	Cr3Si(A15)	K	2.49	PRENUM PRESS 1973
104136		Nb0.6Pd0.4		K	1.6	PRENUM PRESS 1973
104137		Nb3Os0.02Rh0.98	Cr3Si(A15)	K	2.42	PRENUM PRESS 1973
104138		Nb0.6Os0.4	sigma-CrFe	K	1.89	PRENUM PRESS 1973
104139		Nb3Os1	Cr3Si(A15)	K	1.05	PRENUM PRESS 1973
104140		Nb1Os2	alpha-Mn	K	2.52	PRENUM PRESS 1973
104142		Nb1Sn2		K	2.6	PRENUM PRESS 1973
104143		Nb0.8Sn0.2	Cr3Si(A15)	K	18.18	PRENUM PRESS 1973
104144		Nb3Sn1	Cr3Si(A15)	K	18.05	PRENUM PRESS 1973
104145		Nb3Si1Sn1V3		K	4	PRENUM PRESS 1973
104146		Nb3Si1	AuCu3	K	1.5	PRENUM PRESS 1973
104147		Nb1Se2	2H-NbSe2	K	2.2	PRENUM PRESS 1973
104148		Nb1Se2	2H-NbSe2	K	5.15	PRENUM PRESS 1973
104149		Nb1S2		K	5	PRENUM PRESS 1973
104150		Nb1S2		K	6.1	PRENUM PRESS 1973
104151		Nb3Rh0.98Ru0.02	Cr3Si(A15)	K	2.42	PRENUM PRESS 1973
104152		Nb0.6Rh0.4		K	4.21	PRENUM PRESS 1973
104153		Nb0.88V0.12	W	K	5.7	PRENUM PRESS 1973
104154		Nb0.6Ti0.4		K	9.8	PRENUM PRESS 1973
104155		Nb1Tc3	alpha-Mn	K	10.5	PRENUM PRESS 1973
104156		Nb2.5Sn1V0.5	Cr3Si(A15)	K	14.2	PRENUM PRESS 1973
104157		Nb2Sn1V1	Cr3Si(A15)	K	9.8	PRENUM PRESS 1973
104158		Nb1Sn1V2	Cr3Si(A15)	K	5.5	PRENUM PRESS 1973
104159		Nb2Sn1Ta0.5V0.5	Cr3Si(A15)	K	12.2	PRENUM PRESS 1973
104160		Nb1Sn1Ta1V1	Cr3Si(A15)	K	6.2	PRENUM PRESS 1973
104161		Nb2.75Sn1Ta0.25	Cr3Si(A15)	K	17.8	PRENUM PRESS 1973
104162		Nb2.5Sn1Ta0.5	Cr3Si(A15)	K	17.6	PRENUM PRESS 1973
104163		Nb2Sn1Ta1	Cr3Si(A15)	K	16.4	PRENUM PRESS 1973
104164		Nb1Sn1Ta2	Cr3Si(A15)	K	10.8	PRENUM PRESS 1973
104165		O3Tl0.03W1		K	2	PRENUM PRESS 1973
104166		O3Sr0.08W1		K	2	PRENUM PRESS 1973
104167		O1Ti1		K	0.58	PRENUM PRESS 1973
104168		O3Sr1Ti1		K	0.47	PRENUM PRESS 1973
104169		O3Sr1Ti1		K	0.05	PRENUM PRESS 1973
104170		O3Sr1Ti1		K	0.12	PRENUM PRESS 1973
104171		O3Rb0.27W1		K	1.98	PRENUM PRESS 1973
104172		Ni0.1Zr0.9	Mg	K	1.5	PRENUM PRESS 1973
104173		Ni1Zr2		K	1.52	PRENUM PRESS 1973
104174		Ni0.3Th0.7	Fe3Th7	K	1.98	PRENUM PRESS 1973
104175		Nb0.66Zr0.33		K	10.8	PRENUM PRESS 1973
104176		Nb0.75Zr0.25		K	10.8	PRENUM PRESS 1973
104177		P3Pd7		K	1	PRENUM PRESS 1973
104178		P1Pd3	Fe3C	K	0.35	PRENUM PRESS 1973
104182		Os1W3		K	3	PRENUM PRESS 1973
104186		Os1Re1Y1	MgZn2(Laves)	K	2	PRENUM PRESS 1973
104188		O1V3Zr3	Fe3W3C	K	7.5	PRENUM PRESS 1973
104189		Pb1Tl0.17		K	6.73	PRENUM PRESS 1973
104190		Pb1Tl0.27		K	6.43	PRENUM PRESS 1973
104191		Pb1Te1		K	5.24	PRENUM PRESS 1973
104192		Pb1Te1		K	5.19	PRENUM PRESS 1973
104195		Pb4Pt1		K	2.8	PRENUM PRESS 1973
104198		P1Rh2	CaF2	K	1.3	PRENUM PRESS 1973
104199		P1Rh1		K	1.22	PRENUM PRESS 1973
104200		P3Pd7		K	0.7	PRENUM PRESS 1973
104201		Pd1Sb1Se1	FeS2(pyrite)	K	1	PRENUM PRESS 1973
104204		Pd2.2S1		K	1.63	PRENUM PRESS 1973
104205		Pd0.05Ru0.05Zr0.9		K	9	PRENUM PRESS 1973
104206		Pb0.9Pt0.1Te2		K	1.65	PRENUM PRESS 1973
104209		Pb1Tl2		K	3.75	PRENUM PRESS 1973
104210		Pb1Tl0.04		K	7.06	PRENUM PRESS 1973
104211		Pb1Tl0.075		K	6.98	PRENUM PRESS 1973
104212		Pb1Tl0.12		K	6.88	PRENUM PRESS 1973
104213		Pd1Te1.02	NiAs	K	2.56	PRENUM PRESS 1973
104220		Pd2.8Se1		K	2.3	PRENUM PRESS 1973
104221		Pd6Se1		K	0.66	PRENUM PRESS 1973
104223		Pd1Sb1Te1	FeS2(pyrite)	K	1.2	PRENUM PRESS 1973
104224		Pd1Sb1Se1	FeS2(pyrite)	K	1	PRENUM PRESS 1973
104231		Pd0.1Zr0.9	Mg	K	7.5	PRENUM PRESS 1973
104233		Pd1.1Te1	NiAs	K	4.07	PRENUM PRESS 1973
104234		Pd1Te2.3	CdI2	K	1.85	PRENUM PRESS 1973
104235		Pd1Te2.1	CdI2	K	1.89	PRENUM PRESS 1973
104236		Pd1Te2	CdI2	K	1.69	J.PHYS.CHEM.SOLIDS,26(1965)2051
104237		Re0.64Ta0.36	alpha-Mn	K	1.46	PRENUM PRESS 1973
104241		Pt2Y8		K	0.9	PRENUM PRESS 1973
104242		Pt0.5W0.5	Cu	K	1.45	PRENUM PRESS 1973
104243		Pt1V3.5	Cr3Si(A15)	K	1.26	PRENUM PRESS 1973
104244		Pt1V3	Cr3Si(A15)	K	2.87	PRENUM PRESS 1973
104245		Pt1V2.5	Cr3Si(A15)	K	1.36	PRENUM PRESS 1973
104246		Pt0.02U0.98		K	0.87	PRENUM PRESS 1973
104249		Rh0.4Ta0.6	sigma-CrFe	K	2.35	PRENUM PRESS 1973
104250		Rh2Sr1	MgCu2(Laves)	K	6.2	PRENUM PRESS 1973
104251		Rh0.24Sc0.76		K	0.88	PRENUM PRESS 1973
104253		Re6Zr1	alpha-Mn	K	7.4	PRENUM PRESS 1973
104256		Re0.5W0.5	sigma-CrFe	K	5.12	PRENUM PRESS 1973
104257		Re0.6W00.4		K	6	PRENUM PRESS 1973
104258		Re0.92V0.08	Mg	K	6.8	PRENUM PRESS 1973
104259		Re0.76V0.24	sigma-CrFe	K	4.52	PRENUM PRESS 1973
104260		Re24Ti6	alpha-Mn	K	6.6	PRENUM PRESS 1973
104261		Rh0.005Zr1		K	5.8	PRENUM PRESS 1973
104262		Rh1Zr2	CuAl2	K	10.8	PRENUM PRESS 1973
104266		Rh1V3	Cr3Si(A15)	K	0.38	PRENUM PRESS 1973
104267		Rh0.02U0.98		K	0.98	PRENUM PRESS 1973
104271		Rh0.67Te0.33		K	0.49	PRENUM PRESS 1973
104273		Sb1Sn1		K	1.3	PRENUM PRESS 1973
104274		Ru0.1Zr0.9	Mg	K	5.7	PRENUM PRESS 1973
104275		Ru2Zr1	MgZn2(Laves)	K	1.84	PRENUM PRESS 1973
104278		Ru0.45V0.55	CsCl	K	4	PRENUM PRESS 1973
104279		Ru0.1Ti0.9		K	3.5	PRENUM PRESS 1973
104280		Ru0.05Ti0.95		K	2.5	PRENUM PRESS 1973
104284		Rh0.1Zr0.9		K	9	PRENUM PRESS 1973
104285		Si0.9V3Ge0.1	Cr3Si(A15)	K	14	PRENUM PRESS 1973
104286		Si1V2.7Cr0.3	Cr3Si(A15)	K	11.3	PRENUM PRESS 1973
104287		Si10.9V3C0.1	Cr3Si(A15)	K	16.4	PRENUM PRESS 1973
104288		Si10.9V3B0.1	Cr3Si(A15)	K	15.8	PRENUM PRESS 1973
104289		Si10.9V3Al0.1	Cr3Si(A15)	K	14.05	PRENUM PRESS 1973
104290		Si1V3	Cr3Si(A15)	K	17.1	PRENUM PRESS 1973
104291		Si2Th1		K	2.4	PRENUM PRESS 1973
104292		Si2Th1		K	3.2	PRENUM PRESS 1973
104294		Sb0.01V0.99	W	K	3.76	PRENUM PRESS 1973
104295		Sb2Tl7		K	5.2	PRENUM PRESS 1973
104296		Sb1Ti3	Cr3Si(A15)	K	5.8	PRENUM PRESS 1973
104298		Sn1Ta2V1	Cr3Si(A15)	K	3.7	PRENUM PRESS 1973
104299		Sn1Ta1V2	Cr3Si(A15)	K	2.8	PRENUM PRESS 1973
104300		Sn1Ta3		K	6.2	PRENUM PRESS 1973
104301		Sn1Ta3		K	8.35	PRENUM PRESS 1973
104302		Sn0.174Ta0.826	Cr3Si(A15)	K	6.5	PRENUM PRESS 1973
104304		Si1V2.7Zr0.3	Cr3Si(A15)	K	13.2	PRENUM PRESS 1973
104305		Si1V2.7Ti0.3	Cr3Si(A15)	K	10.9	PRENUM PRESS 1973
104306		Si1V2.7Ru0.3	Cr3Si(A15)	K	2.9	PRENUM PRESS 1973
104307		Si1V2.7Nb0.3	Cr3Si(A15)	K	12.8	PRENUM PRESS 1973
104308		Mo0.3Si1	Cr3Si(A15)	K	11.7	PRENUM PRESS 1973
104309		Ti0.5Zr0.5		K	2	PRENUM PRESS 1973
104310		Ti0.5Zr0.5		K	1.23	PRENUM PRESS 1973
104311		Ti0.7V0.3		K	6.14	PRENUM PRESS 1973
104313		Tc0.6W0.4		K	7.88	PRENUM PRESS 1973
104314		Tc0.5W0.5		K	7.52	PRENUM PRESS 1973
104315		Tc0.1W0.9		K	1.25	PRENUM PRESS 1973
104316		Ta0.8W0.2	W	K	1.2	PRENUM PRESS 1973
104317		Ta0.05V0.095	W	K	4.3	PRENUM PRESS 1973
104318		Ta0.05Ti0.95		K	2.9	PRENUM PRESS 1973
104319		Ta0.025Ti0.975		K	1.3	PRENUM PRESS 1973
104320		Sn0.02V0.98	W	K	2.87	PRENUM PRESS 1973
104326		Bi0.56Pb0.44		K	8.8	PRENUM PRESS 1973
104329		Al2C1Mo3		K	9.8	PRENUM PRESS 1973
104330		W2Zr1	MgCu2(Laves)	K	2.16	PRENUM PRESS 1973
104331		V0.26Zr0.74		K	5.9	PRENUM PRESS 1973
104333		Ga1V1.95		K	5.3	PRENUM PRESS 1973
104334		Ga1Sb1		K	4.24	PRENUM PRESS 1973
104336		Cr0.1Ti0.3V0.6		K	5.6	PRENUM PRESS 1973
104339		C1Ta1		K	9	PRENUM PRESS 1973
104340		C1Nb0.4Ta0.6		K	0.01	PRENUM PRESS 1973
104341		C1Nb1		K	8	PRENUM PRESS 1973
104342		C0.44M0.56		K	12.5	PRENUM PRESS 1973
104343		C8K1		K	0.39	PRENUM PRESS 1973
104344		C8K1		K	0.55	PRENUM PRESS 1973
104345		In1Te1.002		K	3.5	PRENUM PRESS 1973
104347		In0.913Pb0.087		K	4.2	PRENUM PRESS 1973
104348		In0.94Pb0.06		K	3.9	PRENUM PRESS 1973
104349		In0.96Pb0.04		K	3.68	PRENUM PRESS 1973
104350		In0.98Pb0.02		K	3.45	PRENUM PRESS 1973
104351		Hg0.15Pb0.85		K	6.75	PRENUM PRESS 1973
104354		Ga1V4.5		K	9.15	PRENUM PRESS 1973
104356		Ga1V2.1		K	6.3	PRENUM PRESS 1973
104357		Mo0.913Ti0.037		K	2.95	PRENUM PRESS 1973
104358		Mo0.16Ti0.84		K	4.18	PRENUM PRESS 1973
104360		Mo0.5Re0.395		K	10.6	PRENUM PRESS 1973
104361		Mo0.52Re0.48		K	11.1	PRENUM PRESS 1973
104363		La3S4		K	6.5	PRENUM PRESS 1973
104369		Nb1C0.9N0.1		K	16.97	PRENUM PRESS 1973
104370		Nb1C0.3N0.7		K	17.8	PRENUM PRESS 1973
104371		Nb1C0.28N0.78		K	17.9	PRENUM PRESS 1973
104372		Si22.5V75		K	15.8	PRENUM PRESS 1973
104376		N0.93Nb0.85Zr0.15		K	13.8	PRENUM PRESS 1973
104377		N1Nb1		K	16.1	PRENUM PRESS 1973
104378		N12.8Nb1		K	16.1	PRENUM PRESS 1973
104380		Mo0.1U0.9		K	1.85	PRENUM PRESS 1973
104381		Nb25Ti70Zr5		K	7.5	PRENUM PRESS 1973
104382		Nb25Ti74Zr1		K	7.4	PRENUM PRESS 1973
104383		Nb25Ti75		K	7.2	PRENUM PRESS 1973
104384		Nb0.97Cr0.03N1		K	1.2	PRENUM PRESS 1973
104385		Nb0.99Cr0.01N1		K	1.2	PRENUM PRESS 1973
104386		Hf1Ti1C1		K	1.38	PRENUM PRESS 1973
104387		Hf1Zr1C1		K	1.68	PRENUM PRESS 1973
104388		Ti0.5W0.5C1		K	6.7	PRENUM PRESS 1973
104389		Hf1Nb1C1		K	7.5	PRENUM PRESS 1973
104390		Hf1Ta1C1		K	7.9	PRENUM PRESS 1973
104391		Nb0.8W0.2C1		K	12.7	PRENUM PRESS 1973
104392		Mo0.95Hf0.05C0.75		K	14.2	PRENUM PRESS 1973
104393		Nb50Zr45Hf5		K	10	PRENUM PRESS 1973
104394		Nb50Ti25Zr25		K	9.7	PRENUM PRESS 1973
104395		Nb50Ti10Zr40		K	9.8	PRENUM PRESS 1973
104396		Nb50Ti5Zr45		K	10.2	PRENUM PRESS 1973
104397		Nb50Zr50		K	10.2	PRENUM PRESS 1973
104398		Nb25Zr75		K	8.3	PRENUM PRESS 1973
104399		Nb25Ti10Zr65		K	7.5	PRENUM PRESS 1973
104400		Nb25Ti20Zr55		K	7.5	PRENUM PRESS 1973
104401		Nb25Ti30Zr45		K	7.7	PRENUM PRESS 1973
104402		Nb25Ti40Zr35		K	7.7	PRENUM PRESS 1973
104403		Nb25Ti50Zr25		K	7.2	PRENUM PRESS 1973
104404		Nb25Ti65Zr10		K	7.7	PRENUM PRESS 1973
104405		H0.827Pd1		K	1.449	SOLID STATE COMMUN.,52(1984)837
104406		H0.886Pd1		K	3.478	SOLID STATE COMMUN.,52(1984)837
104407		Nb5V50Ti45		K	7.4	PRENUM PRESS 1973
104408		Nb1V50Ti49		K	7.5	PRENUM PRESS 1973
104409		Ti50V50		K	7.8	PRENUM PRESS 1973
104410		Nb49.8Zr24.45Mo25.75		K	5.3	PRENUM PRESS 1973
104411		Nb50.2Zr39.4Mo10.4		K	8.8	PRENUM PRESS 1973
104412		Nb50.35Zr44.45Mo5.2		K	9.9	PRENUM PRESS 1973
104413		Nb50.9Zr48.05Mo1.05		K	9.8	PRENUM PRESS 1973
104414		Nb40.6Zr19.9Ta39.5		K	9.9	PRENUM PRESS 1973
104415		Nb46Zr36.1Ta17.9		K	10.3	PRENUM PRESS 1973
104416		Nb48.15Zr42.5Ta9.35		K	10.4	PRENUM PRESS 1973
104417		Nb50Zr25Hf25		K	10.1	PRENUM PRESS 1973
104418		Nb50Zr40Hf10		K	10.1	PRENUM PRESS 1973
104419		Nb20Ti75Ta5		K	7.1	PRENUM PRESS 1973
104420		Nb24Ti75Ta1		K	7.4	PRENUM PRESS 1973
104421		Nb25Ti50Ta25		K	8.6	PRENUM PRESS 1973
104422		Nb25Ti65Ta10		K	8.4	PRENUM PRESS 1973
104423		Nb25Ti70Ta5		K	7.85	PRENUM PRESS 1973
104424		Nb25Ti74Ta1		K	7.55	PRENUM PRESS 1973
104425		Nb25Ti75		K	7.2	PRENUM PRESS 1973
104426		Nb25V25Ti50		K	7.3	PRENUM PRESS 1973
104427		Nb25V10Ti65		K	8	PRENUM PRESS 1973
104428		Nb25V5Ti70		K	7.7	PRENUM PRESS 1973
104429		Nb25Ti75		K	7.2	PRENUM PRESS 1973
104430		Nb10V50Ti40		K	7.1	PRENUM PRESS 1973
104431		V50Ti49.5Ta0.5		K	4.505	PRENUM PRESS 1973
104432		Ti50V50		K	4.5	PRENUM PRESS 1973
104433		V50Ti40Zr10		K	5.5	PRENUM PRESS 1973
104434		V50Ti45Zr5		K	7	PRENUM PRESS 1973
104435		V50Ti49Zr1		K	7.7	PRENUM PRESS 1973
104436		Ti50V50		K	7.8	PRENUM PRESS 1973
104437		Nb25Ti50Mo25		K	4.3	PRENUM PRESS 1973
104438		Nb25Ti65Mo10		K	6.8	PRENUM PRESS 1973
104439		Nb25Ti70Mo5		K	7.4	PRENUM PRESS 1973
104440		Nb25Ti74Mo1		K	7.3	PRENUM PRESS 1973
104441		Ta25Ti75		K	6	PRENUM PRESS 1973
104442		Nb15Ti75Ta10		K	6.7	PRENUM PRESS 1973
104443		Yb1Pd2Sn1	Heusler	K	1.82	SOLID STATE COMMUN.,52(1984)839
104444		Tm1Pd2Sn1	Heusler	K	1.92	SOLID STATE COMMUN.,52(1984)839
104445		Y1Pd2Pb1	Heusler	K	4.13	SOLID STATE COMMUN.,52(1984)839
104446		Y1Pd2Sn1	Heusler	K	5.02	SOLID STATE COMMUN.,52(1984)839
104447		Sc1Pd2Sn1	Heusler	K	2.29	SOLID STATE COMMUN.,52(1984)839
104448		V50Ti40Mo10		K	6.2	PRENUM PRESS 1973
104449		V50Ti45Mo5		K	6.9	PRENUM PRESS 1973
104450		V50Ti49Mo1		K	6.9	PRENUM PRESS 1973
104451		Ti50V50		K	7.8	PRENUM PRESS 1973
104452		V50Ti40Ta10		K	4.6	PRENUM PRESS 1973
104453		V50Ti45Ta5		K	4.55	PRENUM PRESS 1973
104454		V50Ti49Ta1		K	4.51	PRENUM PRESS 1973
104455		H0.983Pd1		K	7.355	SOLID STATE COMMUN.,52(1984)837
104456		H0.963Pd1		K	6.377	SOLID STATE COMMUN.,52(1984)837
104457		H0.938Pd1		K	5.523	SOLID STATE COMMUN.,52(1984)837
104458		H0.886Pd1		K	3.478	SOLID STATE COMMUN.,52(1984)837
104459		H0.827Pd1		K	1.449	SOLID STATE COMMUN.,52(1984)837
104460		D0.952Pd1		K	7.536	SOLID STATE COMMUN.,52(1984)837
104461		D0.85Pd1		K	3.558	SOLID STATE COMMUN.,52(1984)837
104462		D0.77Pd1		K	1.449	SOLID STATE COMMUN.,52(1984)837
104463		Pd1T0.81		K	4.087	SOLID STATE COMMUN.,52(1984)837
104464		Pd1T0.786		K	2.493	SOLID STATE COMMUN.,52(1984)837
104465		Pd1T0.734		K	1.449	SOLID STATE COMMUN.,52(1984)837
104466		Lu1Pd2Sn1	Heusler	K	3.02	SOLID STATE COMMUN.,52(1984)839
104467		Cu1.3Mo6S8	Chevrel	K	10.3	Mat.Res.Bull., 13(1978)743
104468		Cu2Mo6S8	Chevrel	K	10.8	Mat.Res.Bull., 13(1978)743
104469	LT-GaAs	As1Ga1		K	10	PHYS.REV.LETT.66(1991)3079
104470	Cu3Mo6S8	Cu3Mo6S8	Chevrel	K	5.5	Mat.Res.Bull., 13(1978)743
105006	SnMo6S8	Sn1Mo6S8	Chevrel	K	10.5	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105007	Mo6Se8	Mo6Se8	Chevrel	K	6.3	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105008	SnFe0.05Mo6S8	Sn1Fe0.05Mo6S8	Chevrel	K	7.05	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105009	PbMo6S8	Pb1Mo6S8	Chevrel	K	12.7	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105010	(Sn,Eu)Mo6S8	Sn0.5Eu0.5Mo6S8	Chevrel	K	10.2	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105011	CuxMo6S8	Cu1.6Mo6S8	Chevrel	K	11.3	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105012	CuxMo6S8	Cu2.6Mo6S8	Chevrel	K	10.5	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105013	CuxMo6S8	Cu2.6Mo6S8	Chevrel	K	8	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105014	CuxMo6S8	Cu3.2Mo6S8	Chevrel	K	8.5	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105015	CuxMo6S8	Cu3.2Mo6S8	Chevrel	K	7.6	Proc.Int'l Conf. on Ternary S/C,Lake Geneva,USA,1980,North Holland
105016	YNi2B2C	Y1Ni2B2C1	LuNi2B2C	K	15.5	Physica C.,233(1994) 367-372
105017	LaPt2B2C	La1Pt2B2C1	LuNi2B2C	K	10.5	Phys.Rev.B, 49(1994)12384
105018	LaPt2B2C	La1Pt2.2B2C1	LuNi2B2C	K	6.5	Phys.Rev.B, 49(1994)12384
105019	PrPt2B2C	Pr1Pt2B2C1		K	6	Phys.Rev.B, 49(1994)12384
105020	YPt2B2C	Y1Pt2B2C1		K	10.5	Phys.Rev.B, 49(1994)12384
105021	La3Ni2B2N3	La3Ni2B2N3		K	12.3	NATURE.,372(1994)245
105025	ThNi2B2C	Th1Ni2B2C1	LuNi2B2C	K	6.5	J. Phys. Soc.Japan.,632(1994)2853
105027	ThPt2B2C	Th1Pt2B2C1		K	6.7	J. Phys. Soc.Japan.,632(1994)2853
105028	ThNi2B2C	Th1Ni2B2C1	LuNi2B2C	K	8.4	Phys.Rev.B,51(1995) 420-423
105030	La0.5Th0.5Ni2B2C	La0.5Th0.5Ni2B2C1	LuNi2B2C	K	3.9	Phys.Rev.B,51(1995) 420-423
105031	Sc0.5Lu0.5Ni2C2	Sc0.5Lu0.5Ni2B2C1	LuNi2B2C	K	15.6	Phys.Rev.B,51(1995) 420-423
